新源,#genre#
江苏卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295603.m3u8
湖北卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294503.m3u8
广西卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294203.m3u8
黑龙江卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293903.m3u8
海南卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000291503.m3u8
重庆卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000297803.m3u8
四川卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000295003.m3u8
河南卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000296103.m3u8
东南卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000292503.m3u8
贵州卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293303.m3u8
江西卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294103.m3u8
辽宁卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000281303.m3u8
安徽卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000298003.m3u8
河北卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000293403.m3u8
山东卫视,http://60.213.134.68/tlivectfree-cdn.ysp.cctv.cn/ysp/2000294803.m3u8
翡翠台新,http://23.237.10.66:16106/智博园达卡TV/tvbjade7367895023.m3u8
翡翠台2,http://baidu.douyincdn.freetvtv.com/jade2/index.m3u8
明珠台2,http://baidu.douyincdn.freetvtv.com/peal/m2.m3u8
J22,http://baidu.douyincdn.freetvtv.com/j2/index.m3u8

上海东方影视,http://218.79.210.183:2001/hls/17/index.m3u8
上海五星体育,http://218.79.210.183:2001/hls/18/index.m3u8
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
邵氏影院,http://epg.112114.xyz/douyu/4246519
奔跑吧兄弟,http://tvmvip110.club/bs.php?id=201
带娃小妙招,http://tvmvip110.club/bs.php?id=52
第一财经,http://tvmvip110.club/bs.php?id=21
东方财经,http://tvmvip110.club/bs.php?id=26
东方风云榜,http://tvmvip110.club/bs.php?id=146
东方卫视,http://tvmvip110.club/bs.php?id=22
都市频道,http://tvmvip110.club/bs.php?id=18
贝贝影院,http://tvmvip110.club/douyu.php?id=431460  
贝爷影厅,http://tvmvip110.club/douyu.php?id=4332
邵氏,http://akm-tct.douyucdn.cn/live/4246519rm95SArav.flv?uuid=
求索动物,http://[2409:8087:4402:20:1:1216:401:41]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226118/index.m3u8
求索科学,http://[2409:8087:4402:20:1:1216:401:46]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226115/index.m3u8
求索生活,http://[2409:8087:4402:20:1:1216:401:43]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226116/index.m3u8

芒果独播,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226692/index.m3u8?servicetype=1
芒果华语,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1
芒果欧美,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1
芒果综艺,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221226887/index.m3u8?servicetype=1
高清电影,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
黑莓电影,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
黑莓动画,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225878/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
纪实人文,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225655/index.m3u8
家庭影院,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
动漫秀场,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227071/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
动作电影 ,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
都市剧场,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226694/index.m3u8
纯享超清,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225786/index.m3u8
第一财经,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226966/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
职教频道,http://[2409:8087:5011:1020::15]/180000001001/00000001000000001017000000440665/index.m3u8
体育赛事,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225706/index.m3u8
中国教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225917/index.m3u8?fmt=ts2hls
山西卫视,http://live.cooltv.top/tv/yqdtv.php?id=133
国学频道,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226629/index.m3u8
鬼片点播,http://epg.112114.xyz/douyu/218859
鬼片点播2,http://epg.112114.xyz/douyu/263824
抖音世界杯,http://159.75.85.63:5678/zb.php?id=douyin
CCTV16超清,http://111.29.9.37:6610/000000001000/5000000008000023254/index.m3u8?
CCTV16高清,http://111.29.9.37:6610/000000001000/5000000008000023253/index.m3u8?
五星体育,http://111.29.9.37:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3#http://111.29.9.47:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
CETV4,http://111.29.9.37:6610/000000001000/1000000005000025333/index.m3u8?
CCTV10,http://111.29.9.37:6610/000000001000/5000000010000016738/index.m3u8?=
浙江卫视,http://111.29.9.37:6610/000000001000/5000000010000017320/index.m3u8?=
江苏卫视,http://111.29.9.37:6610/000000001000/5000000010000018509/index.m3u8?=
CCTV14,http://111.29.9.37:6610/000000001000/5000000010000023358/index.m3u8?=
CCTV5高清,http://111.29.9.37:6610/000000001000/1000000005000025222/index.m3u8?=
CCTV5-高清(1),http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV5-高清(2),http://111.29.9.47:6610/000000001000/1000000005000025222/index.m3u8?channel-id=ystenlive&Contentid=1000000005000025222&livemode=1&stbId=3
CCTV5-高清(3),http：//111.29.9.37：6610/000000001000/100000000005000025222/index.m3U8？stbid = 3＆liveMode = 1＆iashttpsessionID = ott219712022221191191191119111911911911911911911911911911911911911911911911911911911911911911911911911911919ID YID
五星体育(1),http://60.213.135.147/keonline.shanghai.livepl17986ay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
五星体育(2),http://14.205.73.133/keonline.shanghai.liveplay.qq.com/live/program/live/ssty/4000000/mnf.m3u8
广东体育,http://121.51.249.88/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
广东体育（备）,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8
南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
南国都市(备),https://justsometime.gztv.com/sec/shenghuos.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8?zgangd&&&$1920x1080
星卫电影,http://198.16.64.10:8278/xingwei_movie/playlist.m3u8?tid=MB7B3700339537003395&ct=19249&tsum=54d5231b311c4cd2b6716eafe88bb0dd
澳门莲花,https://p.ggiptv.com/v/macaulotustv.php
澳门莲花,https://www.nettvpro.live/hls/lotustv.php
澳门莲花,http://nettvpro.live/hls/lotustv.php
爆谷台,http://104.149.165.102:34073
CCTV16-4K50P-HLG,http://129.204.196.171:5678/gudou.php?id=4010
广东综艺-4K50P-HLG,http://129.204.196.171:5678/gudou.php?id=GDZYHD4K_38000
CCTV-4K50P-HLG,http://129.204.196.171:5678/gudou.php?id=4005
广东体育HD,http://129.204.196.171:5678/gudou.php?id=gdsportsHD_7000
CCTV5HD,http://129.204.196.171:5678/gudou.php?id=CCTV5HD_7000
凤凰中文,http://129.204.196.171:5678/gudou.php?id=fhzw_1500
星空卫视,http://129.204.196.171:5678/gudou.php?id=xingkong_1500
翡翠台HD,http://129.204.196.171:5678/gudou.php?id=1350_4500
明珠台HD,http://129.204.196.171:5678/gudou.php?id=1351_4500

抖音,#genre#
TVB翡翠台,https://pull-l3-cny.douyincdn.com/live/1f41fa6570c0c2fe39fef0752f76de81.m3u8
TVB华丽台,https://pull-l3-cny.douyincdn.com/live/8f0f5b53f8ad921929fc9ac8771cbd82.m3u8
TVBS新闻台,https://pull-l3-cny.douyincdn.com/live/e6b6ef594c30eb3f3de0fa4ba0ce86e6.m3u8
TVBS亚洲台,https://pull-l3-cny.douyincdn.com/live/9f6ea8b662a55d5fa562ebaeb2880bfc.m3u8
now新闻台,https://pull-l3-cny.douyincdn.com/live/f49db49809a6d8e96047011ee9160bc8.m3u8
now财经台,https://pull-l3-cny.douyincdn.com/live/60b4bda9cef7c62d547a8c2ca1ca9c2c.m3u8
now直播台,https://pull-l3-cny.douyincdn.com/live/fc910419627cee83895e03d74029cbb4.m3u8
有线财经台,https://pull-l3-cny.douyincdn.com/live/6cce73798021d977d916afacf1caba36.m3u8
有线直播台,https://pull-l3-cny.douyincdn.com/live/1696778d64f00f3f9c0aefe3b2136ffe.m3u8
有线新闻台,https://pull-l3-cny.douyincdn.com/live/3ce3ba86a40b1b2055eeda4f8cf6517e.m3u8
东森新闻台,https://pull-l3-cny.douyincdn.com/live/37e4951f0608d79a74ebed4ab2da462a.m3u8
中天新闻台,https://pull-l3-cny.douyincdn.com/live/7898d38d54c60879ba96a1fa42edbd53.m3u8
台视新闻台,https://pull-l3-cny.douyincdn.com/live/af25e1a3f0fff1e8ea22c55a0c9352f0.m3u8
民视新闻台,https://pull-l3-cny.douyincdn.com/live/304b8e04a437299311112b7f4902c9dd.m3u8
莲花电影台,https://pull-l3-cny.douyincdn.com/live/f3caad21816e3bfe2210a692387ab040.m3u8
中天综合台,https://pull-l3-cny.douyincdn.com/live/5f26752efeee9e0c53cf6b530640ce60.m3u8
Boo驚悚台,https://pull-l3-cny.douyincdn.com/live/6ea2b038f2ce633a65f0450895f6679e.m3u8
民视频道,https://pull-l3-cny.douyincdn.com/live/b2478a833f3e8b439b680048fcbf7786.m3u8
中视新闻台,https://pull-l3-cny.douyincdn.com/live/cf93b19e055f2800058541033c0c4355.m3u8
寰宇新闻台,https://pull-l3-cny.douyincdn.com/live/a9e3982a798d13ba350075af6cff4119.m3u8
好莱坞电影,https://pull-l3-cny.douyincdn.com/live/06027cd7cadf310982fe67221578515b.m3u8
NOW体育,http://pull-l3-cny.douyincdn.com/live/2ace08cc7861d15d9fe3351c3bd1b031.m3u8
TVB星河,http://pull-l3-cny.douyincdn.com/live/3cc319d88d74f018417b3f87d5337914.m3u8
美亚电影,http://pull-l3-cny.douyincdn.com/live/93cf3dce17cc2b546af0e3de5228d1ef.m3u8
爆谷星影,http://pull-l3-cny.douyincdn.com/live/df7a21ce432f49fcd61c1bc20322dd44.m3u8
TVBS,http://140.238.155.232:9000/jmsytb.m3u8?c=29

龙翔时代,http://180.142.220.118:8181/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台line,http://line.premiumpowers.net:80/Pittbull/pittbull/153401
TVB星河,http://line.premiumpowers.net:80/Pittbull/pittbull/153506
娱乐新闻台,http://line.premiumpowers.net:80/Pittbull/pittbull/153401
华丽台,http://line.premiumpowers.net:80/Pittbull/pittbull/153505
双星,http://line.premiumpowers.net:80/Pittbull/pittbull/153507
千禧经典台,http://line.premiumpowers.net:80/Pittbull/pittbull/153503
TVBJ1翡翠台,http://line.premiumpowers.net:80/Pittbull/pittbull/153395 
TVB1,http://line.premiumpowers.net:80/Pittbull/pittbull/153396 
TVB2,http://line.premiumpowers.net:80/Pittbull/pittbull/153397 
TVBE,http://line.premiumpowers.net:80/Pittbull/pittbull/153398
无线新闻台,http://line.premiumpowers.net:80/Pittbull/pittbull/153399
TVB DRAMA,http://line.premiumpowers.net:80/Pittbull/pittbull/153400
香港台（美洲）,http://line.premiumpowers.net:80/Pittbull/pittbull/153402
TVB娱乐新闻台,http://line.premiumpowers.net:80/Pittbull/pittbull/153504
ANIMAI PLANET,http://line.premiumpowers.net:80/Pittbull/pittbull/154768
河南卫视4K,http://iptv.cdn.ha.chinamobile.com/PLIV/88888888/224/3221226344/index.m3u8
广东综艺4K,http://diygz.f3322.org:9090/hls/10/index.m3u8
38,http://qwas.eatuo.com:9901/tsfile/live/1038_1.m3u8
莲花卫视K,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
翡翠台K,http://107.151.203.111:2209/135/hk.php?id=tvbfct
明珠台K,http://107.151.203.111:2209/135/hk.php?id=tvbmzt
星空卫视K,http://107.151.203.111:2209/135/hk.php?id=xkwst
无线财经K,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
无线财经K,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
天映经典K,http://107.151.203.111:2209/135/hk.php?id=ccmt
天映频道,http://107.151.203.111:2209/135/hk.php?id=typd
东森电影K,http://107.151.203.111:2209/135/hk.php?id=dsdyt
东森洋片K,http://107.151.203.111:2209/135/hk.php?id=dsypt
龙祥时代K,http://107.151.203.111:2209/135/hk.php?id=lxsdt
三立新闻K,http://107.151.203.111:2209/135/us50.php?id=3ln
凤凰中文HD,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯HD,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰香港,http://107.151.203.111:2209/135/hk.php?id=fh3
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fh2
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fh1
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
香港卫视文旅,http://107.151.203.111:2209/135/hk.php?id=hk6
耀才財經,http://107.151.203.111:2209/135/hk.php?id=bs
有线新闻台,http://107.151.203.111:2209/135/hk.php?id=cable37h
有线财经资讯台,http://107.151.203.111:2209/135/hk.php?id=cable38h
有线电视LIVE,http://107.151.203.111:2209/135/hk.php?id=cable39h
香港国际财经台,http://107.151.203.111:2209/135/hk.php?id=cable76h
香港開電視,http://107.151.203.111:2209/135/hk.php?id=cable77h
香港有线603,http://107.151.203.111:2209/135/hk.php?id=603
无线-财经,http://107.151.203.111:2209/135/hk.php?id=wxcjty
中天综合台K,http://107.151.203.111:2209/135/hk.php?id=19226
民视K,http://107.151.203.111:2209/135/us50.php?id=msk
台视K,http://107.151.203.111:2209/135/us50.php?id=tsk
中天娱乐K,http://107.151.203.111:2209/135/us50.php?id=ztz


移动套源39-135,#genre#
凤凰卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226248/index.m3u8
香港卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
凤凰中文,http://39.135.138.58:18890/PLTV/88888888/224/3221226274/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225762/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225918/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221226221/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221226225/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225618/index.m3u8
CCTV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225630/index.m3u8
CCTV1 8M,http://39.135.138.58:18890/PLTV/88888888/224/3221225642/index.m3u8
CCTV2,http://39.135.138.58:18890/PLTV/88888888/224/3221225643/index.m3u8
CCTV2,http://39.135.138.58:18890/PLTV/88888888/224/3221225619/index.m3u8
CCTV3,http://39.135.138.58:18890/PLTV/88888888/224/3221225634/index.m3u8
CCTV3,http://39.135.138.58:18890/PLTV/88888888/224/3221225647/index.m3u8
CCTV4,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225755/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225751/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225753/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225752/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225754/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225756/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225767/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV5,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
CCTV5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV5+,http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
CCTV6,http://39.135.138.58:18890/PLTV/88888888/224/3221225632/index.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225644/index.m3u8
CCTV7,http://39.135.138.58:18890/PLTV/88888888/224/3221225624/index.m3u8
CCTV8,http://39.135.138.58:18890/PLTV/88888888/224/3221225635/index.m3u8
CCTV8,http://39.135.138.58:18890/PLTV/88888888/224/3221225631/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221226262/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225629/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8
CCTV13,http://39.135.138.58:18890/PLTV/88888888/224/3221225638/index.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225639/index.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888888/224/3221225640/index.m3u8
CCTV15,http://39.135.138.58:18890/PLTV/88888888/224/3221225641/index.m3u8
CCTV16,http://39.135.138.58:18890/PLTV/88888888/224/3221226233/index.m3u8
CCTV16,http://39.135.138.58:18890/PLTV/88888888/224/3221226230/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225907/index.m3u8
CCTV17,http://39.135.138.58:18890/PLTV/88888888/224/3221225909/index.m3u8
CETV1,http://39.135.138.58:18890/PLTV/88888888/224/3221225661/index.m3u8
CETV2,http://39.135.138.58:18890/PLTV/88888888/224/3221226242/index.m3u8
CETV4,http://39.135.138.58:18890/PLTV/88888888/224/3221225937/index.m3u8
CNC,http://39.135.138.58:18890/PLTV/88888888/224/3221225694/index.m3u8
CGTN,http://39.135.138.58:18890/PLTV/88888888/224/3221225645/index.m3u8
CGTN,http://39.135.138.58:18890/PLTV/88888888/224/3221225747/index.m3u8
4KUHD,http://39.135.138.58:18890/PLTV/88888888/224/3221225786/index.m3u8
纪实人文,http://39.135.138.58:18890/PLTV/88888888/224/3221225655/index.m3u8
北京卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225673/index.m3u8
北京卫视8M,http://39.135.138.58:18890/PLTV/88888888/224/3221225674/index.m3u8
北京纪实科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225675/index.m3u8
北京纪实科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
北京卡酷少儿,http://39.135.138.58:18890/PLTV/88888888/224/3221225677/index.m3u8
东方卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225659/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225743/index.m3u8
内蒙古卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225667/index.m3u8
云南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225664/index.m3u8
吉林卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225680/index.m3u8
黑龙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225690/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225692/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225698/index.m3u8
安徽卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225691/index.m3u8
深圳卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225700/index.m3u8
浙江卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225703/index.m3u8
海南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225722/index.m3u8
陕西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225729/index.m3u8
山东教育,http://39.135.138.58:18890/PLTV/88888888/224/3221225719/index.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225699/index.m3u8
湖南卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225704/index.m3u8
江西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225705/index.m3u8
西藏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225723/index.m3u8
甘肃卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225724/index.m3u8
新疆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225725/index.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225728/index.m3u8
青海卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225727/index.m3u8
江苏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225702/index.m3u8
广东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225701/index.m3u8
宁夏卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225726/index.m3u8
重庆卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225734/index.m3u8
天津卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225739/index.m3u8
山东卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225738/index.m3u8
黑龙江视,http://39.135.138.58:18890/PLTV/88888888/224/3221225736/index.m3u8
